Year,Team,Name,Salary
2018,HOU,"

CollinMcHugh",5000000.00
2018,HOU,HéctorRondón,4000000.00
2018,HOU,WillHarris,2800000.00
2018,HOU,"

LanceMcCullers",2450000.00
2018,HOU,BradPeacock,2440000.00
2018,HOU,JakeMarisnick,1900000.00
2018,HOU,RobertoOsuna,1766690.00
2018,HOU,MartinMaldonado,1383888.00
2018,HOU,CarlosCorrea,1000000.00
2018,HOU,ChrisDevenski,599200.00
2018,HOU,AlexBregman,599000.00
2018,HOU,MaxStassi,557100.00
2018,HOU,TonyKemp,404340.00
2018,HOU,DeanDeetz,339880.00
2018,HOU,TylerWhite,278350.00
2018,HOU,J.D.Davis,233682.00
2018,HOU,CionelPerez,213890.00
2018,HOU,LorenzoQuintana,200000.00
2018,HOU,KyleTucker,146500.00
2018,HOU,FramberValdez,120130.00
2018,HOU,JoshJames,87900.00
2018,HOU,MylesStraw,46880.00
2018,HOU,ReyminGuduan,43950.00
2018,HOU,JandelGustave,556400.00
2018,SEA,FelixHernandez,26857142.00
2018,SEA,KyleSeager,18500000.00
2018,SEA,NelsonCruz,14025000.00
2018,SEA,RobinsonCanó,13677440.00
2018,SEA,JeanSegura,12000000.00
2018,SEA,MikeLeake,11000000.00
2018,SEA,"

DeeStrange-Gordon",10500000.00
2018,SEA,JamesPaxton,4900000.00
2018,SEA,ErasmoRamirez,4200000.00
2018,SEA,AlexColomé,3803565.00
2018,SEA,DenardSpan,2991923.00
2018,SEA,MikeZunino,2975000.00
2018,SEA,NickVincent,2750000.00
2018,SEA,ZachDuke,2216658.00
2018,SEA,AdamWarren,1105026.00
2018,SEA,CameronMaybin,1083326.00
2018,SEA,AndrewRomine,1050000.00
2018,SEA,GuillermoHeredia,714680.00
2018,SEA,"

WadeLeBlanc",700000.00
2018,SEA,RoenisElias,598000.00
2018,SEA,EdwinDiaz,570800.00
2018,SEA,MitchHaniger,560200.00
2018,SEA,RyonHealy,559200.00
2018,SEA,MarcoGonzales,550300.00
2018,SEA,JamesPazos,515194.00
2018,SEA,BenGamel,501167.00
2018,SEA,ChasenBradford,448290.00
2018,SEA,ChrisHerrmann,372110.00
2018,SEA,DavidFreitas,363320.00
2018,SEA,CaseyLawrence,234400.00
2018,SEA,DanVogelbach,228852.00
2018,SEA,RyanCook,193380.00
2018,SEA,NickRumbelow,161150.00
2018,SEA,GordonBeckham,143570.00
2018,SEA,ShawnArmstrong,99620.00
2018,SEA,KrisNegrón,87900.00
2018,SEA,JustinGrimm,87900.00
2018,SEA,MattFesta,70320.00
2018,SEA,JuanNicasio,8000000.00
2018,SEA,DavidPhelps,5550000.00
2018,SEA,SamTuivailala,193380.00
2018,TEX,Shin-SooChoo,20100000.00
2018,TEX,AdriánBeltré,18000000.00
2018,TEX,ElvisAndrus,15000000.00
2018,TEX,MikeMinor,9000000.00
2018,TEX,MattMoore,9000000.00
2018,TEX,MartínPérez,6000000.00
2018,TEX,RougnedOdor,3000000.00
2018,TEX,BartoloColon,2450000.00
2018,TEX,RobinsonChirinos,2250000.00
2018,TEX,ChrisMartin,1750000.00
2018,TEX,YovaniGallardo,1439785.00
2018,TEX,JuricksonProfar,1050000.00
2018,TEX,RyanRua,870000.00
2018,TEX,Claudio,568450.00
2018,TEX,NomarMazara,563560.00
2018,TEX,JoeyGallo,560000.00
2018,TEX,"

DelinoDeShields",549458.00
2018,TEX,CarlosTocci,545000.00
2018,TEX,"

IsiahKiner-Falefa",509820.00
2018,TEX,JoseLeclerc,501761.00
2018,TEX,RonaldGuzman,501030.00
2018,TEX,CarlosPérez,328160.00
2018,TEX,DrewRobinson,315222.00
2018,TEX,EddieButler,202554.00
2018,TEX,"
AustinBibens-Dirkx",199240.00
2018,TEX,ArielJurado,193380.00
2018,TEX,BrandonMann,193380.00
2018,TEX,JeffreySprings,181660.00
2018,TEX,HanserAlberto,175800.00
2018,TEX,WillieCalhoun,158220.00
2018,TEX,YohanderMéndez,128920.00
2018,TEX,ConnorSadzeck,90830.00
2018,TEX,ZacCurtis,87900.00
2018,TEX,AdrianSampson,79110.00
2018,TEX,CDPelham,79110.00
2018,TEX,DougFister,3500000.00
2018,TEX,TonyBarnette,1500000.00
2018,TEX,RonaldHerrera,546000.00
2018,TEX,ClaytonBlackburn,545000.00
2018,TEX,MattBush,475251.00
2018,TEX,NickGardewine,117200.00
2018,OAK,KhrisDavis,10500000.00
2018,OAK,JonathanLucroy,6500000.00
2018,OAK,JedLowrie,6000000.00
2018,OAK,MattJoyce,6000000.00
2018,OAK,FernandoRodney,4250000.00
2018,OAK,YusmeiroPetit,3500000.00
2018,OAK,BrettAnderson,3268817.00
2018,OAK,MarcusSemien,3125000.00
2018,OAK,JeurysFamilia,3067776.00
2018,OAK,BlakeTreinen,2150000.00
2018,OAK,LiamHendriks,1900000.00
2018,OAK,MichaelFiers,1806448.00
2018,OAK,ShawnKelley,1755920.00
2018,OAK,TrevorCahill,1500000.00
2018,OAK,StephenPiscotty,1000000.00
2018,OAK,JoshPhegley,905000.00
2018,OAK,EdwinJackson,790370.00
2018,OAK,RyanBuchter,555000.00
2018,OAK,ChadPinder,550000.00
2018,OAK,MattChapman,547500.00
2018,OAK,MattOlson,547500.00
2018,OAK,MarkCanha,518144.00
2018,OAK,EmilioPagan,498100.00
2018,OAK,LouTrivino,474660.00
2018,OAK,DanielMengden,418048.00
2018,OAK,DustinFowler,341504.00
2018,OAK,RyanDull,301384.00
2018,OAK,CoryGearrin,279155.00
2018,OAK,FranklinBarreto,263700.00
2018,OAK,NickMartini,240260.00
2018,OAK,FrankieMontas,208030.00
2018,OAK,RamonLaureano,172870.00
2018,OAK,ChrisBassitt,167010.00
2018,OAK,J.B.Wendelken,164080.00
2018,OAK,BeauTaylor,87900.00
2018,OAK,KendallGraveman,2360000.00
2018,OAK,AndrewTriggs,550000.00
2018,OAK,JharelCotton,550000.00
2018,OAK,SeanManaea,550000.00
2018,OAK,PaulBlackburn,547500.00
2018,OAK,DanielGossett,415104.00
2018,LAA,MikeTrout,33250000.00
2018,LAA,JustinUpton,16000000.00
2018,LAA,AndreltonSimmons,11000000.00
2018,LAA,KoleCalhoun,8500000.00
2018,LAA,JimJohnson,4500000.00
2018,LAA,MattShoemaker,4125000.00
2018,LAA,TylerSkaggs,1875000.00
2018,LAA,BlakeParker,1800000.00
2018,LAA,CamBedrosian,1100000.00
2018,LAA,JoseAlvarez,1050000.00
2018,LAA,AndrewHeaney,800000.00
2018,LAA,JefryMarte,559000.00
2018,LAA,NoéRamirez,548500.00
2018,LAA,ShoheiOhtani,545000.00
2018,LAA,HanselRobles,489300.00
2018,LAA,JustinAnderson,474660.00
2018,LAA,JaimeBarria,398480.00
2018,LAA,JoséBriceño,348670.00
2018,LAA,FelixPena,345740.00
2018,LAA,DavidFletcher,325230.00
2018,LAA,OdrisamerDespaigne,263700.00
2018,LAA,KalebCowart,243190.00
2018,LAA,TaylorCole,205100.00
2018,LAA,FranciscoArcia,196310.00
2018,LAA,"

EricYoungJr.",193380.00
2018,LAA,JoseMiguelFernandez,169940.00
2018,LAA,JabariBlash,167010.00
2018,LAA,MichaelHermosillo,164080.00
2018,LAA,"

DeckMcGuire",161150.00
2018,LAA,TaylorWard,143570.00
2018,LAA,WilliamsJerez,134780.00
2018,LAA,TyButtrey,134780.00
2018,LAA,MiguelAlmonte,93760.00
2018,LAA,JunichiTazawa,87900.00
2018,LAA,JoeHudson,79110.00
2018,LAA,ParkerBridwell,70320.00
2018,LAA,ShermanJohnson,38090.00
2018,LAA,AlbertPujols,30000000.00
2018,LAA,ZackCozart,12666666.00
2018,LAA,GarrettRichards,7300000.00
2018,LAA,ChrisYoung,2000000.00
2018,LAA,J.C.Ramírez,1900000.00
2018,LAA,BlakeWood,1450000.00
2018,LAA,AlexMeyer,551500.00
2018,LAA,KeynanMiddleton,551000.00
2018,LAA,NickTropeano,503960.00
2018,LAA,JohnLamb,313510.00
2018,LAA,JakeJewell,295930.00
2018,PHI,JakeArrieta,30000000.00
2018,PHI,CarlosSantana,25000000.00
2018,PHI,PatNeshek,9750000.00
2018,PHI,TommyHunter,9000000.00
2018,PHI,CésarHernández,5100000.00
2018,PHI,WilsonRamos,3500024.00
2018,PHI,OdubelHerrera,3000000.00
2018,PHI,MaikelFranco,2950000.00
2018,PHI,AsdrubalCabrera,2883075.00
2018,PHI,ScottKingery,2250000.00
2018,PHI,LuisGarcia,1200000.00
2018,PHI,JustinBour,950560.00
2018,PHI,AaronLoup,604190.00
2018,PHI,PedroFlorimón,600000.00
2018,PHI,AaronNola,573000.00
2018,PHI,JeradEickhoff,568000.00
2018,PHI,AdamMorgan,560000.00
2018,PHI,VinceVelasquez,559000.00
2018,PHI,NickWilliams,553000.00
2018,PHI,RhysHoskins,552500.00
2018,PHI,NickPivetta,551000.00
2018,PHI,JorgeAlfaro,547000.00
2018,PHI,VictorArano,545500.00
2018,PHI,EdubrayRamos,506260.00
2018,PHI,AndrewKnapp,500820.00
2018,PHI,J.P.Crawford,483945.00
2018,PHI,AaronAltherr,440336.00
2018,PHI,SeranthonyDominguez,430710.00
2018,PHI,HectorNeris,422820.00
2018,PHI,ZachEflin,421920.00
2018,PHI,YackselRíos,336950.00
2018,PHI,AustinDavis,310580.00
2018,PHI,DylanCozens,228540.00
2018,PHI,RomanQuinn,193380.00
2018,PHI,JoséBautista,99620.00
2018,PHI,LuisAvilan,96774.00
2018,PHI,MitchellWalding,96690.00
2018,PHI,"

EnyelDeLosSantos",84970.00
2018,PHI,DrewAnderson,67390.00
2018,PHI,RangerSuarez,64460.00
2018,PHI,ColeHamels,2500000.00
2018,PHI,MattHarrison,2000000.00
2018,PHI,MichaelSaunders,1000000.00
2018,PHI,CameronRupp,495968.00
2018,PHI,DrewHutchison,338688.00
2018,PHI,"

MarkLeiterJr.",262906.00
2018,PHI,BenLively,124194.00
2018,PHI,JakeThompson,85608.00
2018,PHI,HobyMilner,73650.00
2018,PHI,ZacCurtis,55670.00
2018,ATL,FreddieFreeman,21250000.00
2018,ATL,NickMarkakis,10550000.00
2018,ATL,JulioTeherán,8000000.00
2018,ATL,TylerFlowers,4300000.00
2018,ATL,EnderInciarte,4000000.00
2018,ATL,KurtSuzuki,3850000.00
2018,ATL,ArodysVizcaino,3400000.00
2018,ATL,MikeFoltynewicz,2200000.00
2018,ATL,KevinGausman,1866696.00
2018,ATL,BradBrach,1749447.00
2018,ATL,SamFreeman,1075000.00
2018,ATL,AníbalSánchez,1000000.00
2018,ATL,RyanFlaherty,750000.00
2018,ATL,DanWinkler,610000.00
2018,ATL,LucasDuda,601075.00
2018,ATL,CharlieCulberson,575000.00
2018,ATL,DansbySwanson,565000.00
2018,ATL,ShaneCarle,555000.00
2018,ATL,SeanNewcomb,555000.00
2018,ATL,A.J.Minter,555000.00
2018,ATL,JohanCamargo,555000.00
2018,ATL,OzzieAlbies,555000.00
2018,ATL,RenéRivera,496782.00
2018,ATL,JesseBiddle,486380.00
2018,ATL,"

RonaldAcuñaJr.",465870.00
2018,ATL,LukeJackson,372110.00
2018,ATL,MaxFried,293000.00
2018,ATL,AdamDuvall,215016.00
2018,ATL,JonnyVenters,193380.00
2018,ATL,KolbyAllard,125990.00
2018,ATL,ToukiToussaint,90830.00
2018,ATL,BryseWilson,90830.00
2018,ATL,LaneAdams,87900.00
2018,ATL,KyleWright,87900.00
2018,ATL,PrestonTucker,85064.00
2018,ATL,RioRuiz,77584.00
2018,ATL,ChadSobotka,55670.00
2018,ATL,"

BrandonMcCarthy",7000000.00
2018,ATL,"

DarrenO'Day",2999994.00
2018,ATL,JacobLindgren,820000.00
2018,ATL,PeterMoylan,575000.00
2018,ATL,GrantDayton,565000.00
2018,ATL,JoseRamirez,565000.00
2018,ATL,MichaelSoroka,448290.00
2018,ATL,LuizGohara,193960.00
2018,ATL,MichaelReed,131850.00
2018,NYM,DavidWright,20000000.00
2018,NYM,JayBruce,10000000.00
2018,NYM,ToddFrazier,8000000.00
2018,NYM,JacobdeGrom,7400000.00
2018,NYM,JerryBlevins,7000000.00
2018,NYM,JasonVargas,6000000.00
2018,NYM,AnthonySwarzak,6000000.00
2018,NYM,WilmerFlores,3400000.00
2018,NYM,NoahSyndergaard,2975000.00
2018,NYM,JoseReyes,2000000.00
2018,NYM,ZackWheeler,1900000.00
2018,NYM,MichaelConforto,605094.00
2018,NYM,StevenMatz,577000.00
2018,NYM,SethLugo,564000.00
2018,NYM,RobertGsellman,562375.00
2018,NYM,KevinPlawecki,557471.00
2018,NYM,AmedRosario,548940.00
2018,NYM,BrandonNimmo,546987.00
2018,NYM,PaulSewald,475840.00
2018,NYM,JoseLobaton,463680.00
2018,NYM,JacobRhame,305136.00
2018,NYM,CoreyOswalt,287140.00
2018,NYM,TylerBashlor,287140.00
2018,NYM,TimPeterson,272490.00
2018,NYM,DrewSmith,260770.00
2018,NYM,TomásNido,219750.00
2018,NYM,DominicSmith,219750.00
2018,NYM,"

JeffMcNeil",202170.00
2018,NYM,AustinJackson,193380.00
2018,NYM,DanielZamora,131850.00
2018,NYM,JackReinheimer,114270.00
2018,NYM,DrewGagnon,84970.00
2018,NYM,YoenisCéspedes,29000000.00
2018,NYM,A.J.Ramos,9225000.00
2018,NYM,JuanLagares,6500000.00
2018,NYM,Travisd'Arnaud,3475000.00
2018,NYM,RafaelMontero,558025.00
2018,NYM,T.J.Rivera,556071.00
2018,NYM,PhillipEvans,253640.00
2018,NYM,BobbyWahl,175800.00
2018,NYM,EricHanhold,87900.00
2018,WSH,BryceHarper,21725000.00
2018,WSH,MaxScherzer,15100000.00
2018,WSH,StephenStrasburg,15000000.00
2018,WSH,RyanZimmerman,14000000.00
2018,WSH,AnthonyRendon,12300000.00
2018,WSH,MattWieters,10500000.00
2018,WSH,TannerRoark,6475000.00
2018,WSH,AdamEaton,6000000.00
2018,WSH,SeanDoolittle,4350000.00
2018,WSH,MichaelA.Taylor,2525000.00
2018,WSH,JeremyHellickson,2000000.00
2018,WSH,GioGonzalez,1999996.00
2018,WSH,MarkReynolds,763440.00
2018,WSH,TreaTurner,577200.00
2018,WSH,JoeRoss,567900.00
2018,WSH,WilmerDifo,557900.00
2018,WSH,MattGrace,557000.00
2018,WSH,KodaGlover,501254.00
2018,WSH,SpencerKieboom,418990.00
2018,WSH,SammySolis,403608.00
2018,WSH,JuanSoto,392620.00
2018,WSH,JustinMiller,377970.00
2018,WSH,PedroSeverino,375040.00
2018,WSH,WanderSuero,360390.00
2018,WSH,ErickFedde,325230.00
2018,WSH,TimCollins,266630.00
2018,WSH,AndrewStevenson,251980.00
2018,WSH,AdriánSanchez,184590.00
2018,WSH,JefryRodriguez,172870.00
2018,WSH,GregHolland,161150.00
2018,WSH,JimmyCordero,152360.00
2018,WSH,AustinVoth,102550.00
2018,WSH,AustenWilliams,87900.00
2018,WSH,VictorRobles,79110.00
2018,WSH,"

KyleMcGowin",79110.00
2018,WSH,KelvinHerrera,4480875.00
2018,WSH,HowieKendrick,3000000.00
2018,WSH,JoaquinBenoit,1000000.00
2018,WSH,JhonatanSolano,545000.00
2018,MIA,Wei-YinChen,16000000.00
2018,MIA,StarlinCastro,10000000.00
2018,MIA,DanStraily,3284275.00
2018,MIA,DerekDietrich,2900000.00
2018,MIA,J.T.Realmuto,2900000.00
2018,MIA,MiguelRojas,1180000.00
2018,MIA,KyleBarraclough,1113000.00
2018,MIA,DrewSteckenrider,1090000.00
2018,MIA,ElieserHernandez,1090000.00
2018,MIA,BrettGraves,1090000.00
2018,MIA,BryanHoladay,1000000.00
2018,MIA,JoséUreña,556454.00
2018,MIA,YadielRivera,545000.00
2018,MIA,TayronGuerrero,545000.00
2018,MIA,LewisBrinson,545000.00
2018,MIA,BrianAnderson,545000.00
2018,MIA,TrevorRichards,416060.00
2018,MIA,AdamConley,398480.00
2018,MIA,JarlinGarcia,381952.00
2018,MIA,J.T.Riddle,375040.00
2018,MIA,DrewRucinski,351600.00
2018,MIA,NickWittgren,290070.00
2018,MIA,BenMeyer,263700.00
2018,MIA,SandyAlcantara,205100.00
2018,MIA,MagneurisSierra,201480.00
2018,MIA,IsaacGalloway,181660.00
2018,MIA,TylerKinley,158220.00
2018,MIA,ChadWallach,155290.00
2018,MIA,AustinDean,137710.00
2018,MIA,JeffBrigham,87900.00
2018,MIA,"

PeterO'Brien",79110.00
2018,MIA,MartínPrado,13500000.00
2018,MIA,CalebSmith,1090000.00
2018,MIA,GarrettCooper,545000.00
2018,MIA,PabloLópez,272490.00
2018,MIL,RyanBraun,20000000.00
2018,MIL,LorenzoCain,13300000.00
2018,MIL,JhoulysChacin,9500000.00
2018,MIL,ChristianYelich,7000000.00
2018,MIL,ChaseAnderson,5250000.00
2018,MIL,EricThames,5000000.00
2018,MIL,MikeMoustakas,4122050.00
2018,MIL,CoreyKnebel,3650000.00
2018,MIL,JoakimSoria,2838709.00
2018,MIL,JonathanSchoop,2833338.00
2018,MIL,MattAlbers,2500000.00
2018,MIL,WadeMiley,2500000.00
2018,MIL,JeremyJeffress,2300000.00
2018,MIL,HernánPérez,1975000.00
2018,MIL,CurtisGranderson,833342.00
2018,MIL,DanJennings,750000.00
2018,MIL,ZachDavies,572000.00
2018,MIL,TravisShaw,567400.00
2018,MIL,ManuelPina,560100.00
2018,MIL,JesúsAguilar,557200.00
2018,MIL,JoshHader,556500.00
2018,MIL,JuniorGuerra,545000.00
2018,MIL,TaylorWilliams,489310.00
2018,MIL,OrlandoArcia,472413.00
2018,MIL,FreddyPeralta,468800.00
2018,MIL,JacobBarnes,441735.00
2018,MIL,NickFranklin,427780.00
2018,MIL,TylerSaladino,407092.00
2018,MIL,ErikKratz,377970.00
2018,MIL,DomingoSantana,356932.00
2018,MIL,CorbinBurnes,249050.00
2018,MIL,JordanLyles,229824.00
2018,MIL,BrandonWoodruff,210018.00
2018,MIL,KeonBroxton,205100.00
2018,MIL,XavierCedeño,174995.00
2018,MIL,JacobNottingham,152360.00
2018,MIL,JimmyNelson,3700000.00
2018,MIL,StephenVogt,3065000.00
2018,MIL,BrentSuter,556500.00
2018,CHC,JonLester,22500000.00
2018,CHC,JasonHeyward,21500000.00
2018,CHC,BenZobrist,16000000.00
2018,CHC,TylerChatwood,12500000.00
2018,CHC,KrisBryant,10850000.00
2018,CHC,JoseQuintana,8850000.00
2018,CHC,SteveCishek,7500000.00
2018,CHC,AnthonyRizzo,7000000.00
2018,CHC,PedroStrop,5850000.00
2018,CHC,JustinWilson,4250000.00
2018,CHC,KyleHendricks,4175000.00
2018,CHC,DanielMurphy,3857526.00
2018,CHC,BrianDuensing,3500000.00
2018,CHC,ColeHamels,2096774.00
2018,CHC,BrandonKintzler,1666684.00
2018,CHC,"

TommyLaStella",950000.00
2018,CHC,JavierBáez,657000.00
2018,CHC,MikeMontgomery,611250.00
2018,CHC,KyleSchwarber,604500.00
2018,CHC,WillsonContreras,604500.00
2018,CHC,C.J.Edwards,594000.00
2018,CHC,AlbertAlmora,584500.00
2018,CHC,IanHapp,570000.00
2018,CHC,VictorCaratini,432768.00
2018,CHC,JesseChavez,397824.00
2018,CHC,RandyRosario,354530.00
2018,CHC,DavidBote,293000.00
2018,CHC,"

JorgeDeLaRosa",149430.00
2018,CHC,JamesNorwood,131850.00
2018,CHC,DillonMaples,117200.00
2018,CHC,BobbyWilson,93760.00
2018,CHC,TerranceGore,87900.00
2018,CHC,TaylorDavis,87900.00
2018,CHC,AlecMills,82040.00
2018,CHC,JaimeGarcia,79110.00
2018,CHC,AllenWebster,35160.00
2018,CHC,MikeFreeman,26370.00
2018,CHC,YuDarvish,25000000.00
2018,CHC,BrandonMorrow,9000000.00
2018,CHC,DrewSmyly,3000000.00
2018,CHC,JustinHancock,354530.00
2018,CHC,MarkZagunis,96690.00
2018,STL,YadierMolina,19892473.00
2018,STL,AdamWainwright,19500000.00
2018,STL,MattCarpenter,13500000.00
2018,STL,CarlosMartinez,11500000.00
2018,STL,MarcellOzuna,9000000.00
2018,STL,JeddGyorko,9000000.00
2018,STL,BrettCecil,7500000.00
2018,STL,MilesMikolas,7500000.00
2018,STL,KoltenWong,4000000.00
2018,STL,BudNorris,3000000.00
2018,STL,"

PaulDeJong",2000000.00
2018,STL,TysonRoss,1486313.00
2018,STL,DominicLeone,1085000.00
2018,STL,MattAdams,881705.00
2018,STL,FranciscoPena,650000.00
2018,STL,GregGarcia,569600.00
2018,STL,JoseMartinez,560400.00
2018,STL,JordanHicks,545000.00
2018,STL,HarrisonBader,530330.00
2018,STL,LukeWeaver,512253.00
2018,STL,MikeMayers,477590.00
2018,STL,YairoMunoz,454150.00
2018,STL,JackFlaherty,433640.00
2018,STL,JohnGant,375040.00
2018,STL,JohnBrebbia,368032.00
2018,STL,AustinGomber,322300.00
2018,STL,"

TylerO'Neill",295930.00
2018,STL,ChasenShreve,283840.00
2018,STL,DakotaHudson,193380.00
2018,STL,"

DanielPoncedeLeon",178730.00
2018,STL,CarsonKelly,175800.00
2018,STL,TylerWebb,140640.00
2018,STL,PatrickWisdom,131850.00
2018,STL,AdolisGarcía,120130.00
2018,STL,GiovannyGallegos,29570.00
2018,STL,EdmundoSosa,23440.00
2018,STL,DexterFowler,16500000.00
2018,STL,MichaelWacha,5300000.00
2018,STL,LukeGregerson,5000000.00
2018,STL,AlexReyes,545600.00
2018,CIN,JoeyVotto,25075000.00
2018,CIN,HomerBailey,21000000.00
2018,CIN,TuckerBarnhart,5750000.00
2018,CIN,ScooterGennett,5700000.00
2018,CIN,BillyHamilton,4600000.00
2018,CIN,RaiselIglesias,4500000.00
2018,CIN,EugenioSuarez,4250000.00
2018,CIN,JaredHughes,2875000.00
2018,CIN,DavidHernandez,2800000.00
2018,CIN,MichaelLorenzen,1312500.00
2018,CIN,"

AnthonyDeSclafani",860000.00
2018,CIN,ScottSchebler,580000.00
2018,CIN,JoséPeraza,570000.00
2018,CIN,LuisCastillo,555000.00
2018,CIN,AmirGarrett,545000.00
2018,CIN,SalRomano,545000.00
2018,CIN,TylerMahle,451220.00
2018,CIN,WandyPeralta,449550.00
2018,CIN,JacksonStephens,404340.00
2018,CIN,CurtCasali,357460.00
2018,CIN,BrandonDixon,336950.00
2018,CIN,PhillipErvin,301790.00
2018,CIN,DilsonHerrera,254910.00
2018,CIN,CodyReed,210960.00
2018,CIN,MasonWilliams,196310.00
2018,CIN,MattWisler,90830.00
2018,CIN,BlakeTrahan,87900.00
2018,CIN,LucasSims,87900.00
2018,CIN,JesúsReyes,76180.00
2018,CIN,JesseWinker,545000.00
2018,CIN,AlexBlandino,512750.00
2018,CIN,RobertStephenson,158220.00
2018,CIN,KeuryMella,128920.00
2018,PIT,FranciscoCervelli,10500000.00
2018,PIT,JoshHarrison,10000000.00
2018,PIT,IvanNova,8750000.00
2018,PIT,StarlingMarte,7500000.00
2018,PIT,JordyMercer,6750000.00
2018,PIT,CoreyDickerson,5950000.00
2018,PIT,FelipeVázquez,4500000.00
2018,PIT,JungHoKang,3000000.00
2018,PIT,ChrisArcher,2083324.00
2018,PIT,JoshBell,572500.00
2018,PIT,JamesonTaillon,571000.00
2018,PIT,JoeMusgrove,571000.00
2018,PIT,TrevorWilliams,569500.00
2018,PIT,EliasDiaz,559000.00
2018,PIT,EdgarSantana,556500.00
2018,PIT,ColinMoran,550000.00
2018,PIT,NickBurdi,545000.00
2018,PIT,StevenBrault,506155.00
2018,PIT,KyleCrick,501030.00
2018,PIT,RichardRodriguez,501030.00
2018,PIT,MichaelFeliz,491946.00
2018,PIT,KeoneKela,400024.00
2018,PIT,NickKingham,263700.00
2018,PIT,JoséOsuna,216820.00
2018,PIT,DovydasNeverauskas,212787.00
2018,PIT,AdamFrazier,211830.00
2018,PIT,JacobStallings,208030.00
2018,PIT,ClayHolmes,169940.00
2018,PIT,KevinNewman,134780.00
2018,PIT,JordanLuplow,117200.00
2018,PIT,TannerAnderson,117200.00
2018,PIT,PabloReyes,87900.00
2018,PIT,RyanLavarnway,79110.00
2018,PIT,KevinKramer,79110.00
2018,PIT,GregoryPolanco,3500000.00
2018,PIT,ChadKuhl,570500.00
2018,LAD,ClaytonKershaw,33000000.00
2018,LAD,MattKemp,18000000.00
2018,LAD,RichHill,16000000.00
2018,LAD,JustinTurner,11000000.00
2018,LAD,KenleyJansen,10000000.00
2018,LAD,YasmaniGrandal,7900000.00
2018,LAD,YasielPuig,7419354.00
2018,LAD,Hyun-JinRyu,7000000.00
2018,LAD,MannyMachado,6365591.00
2018,LAD,AlexWood,6000000.00
2018,LAD,KentaMaeda,6000000.00
2018,LAD,BrianDozier,3000000.00
2018,LAD,JocPederson,2600000.00
2018,LAD,TonyCingrani,2300000.00
2018,LAD,JoshFields,2200000.00
2018,LAD,EnriqueHernandez,1600000.00
2018,LAD,RyanMadson,1500013.00
2018,LAD,PedroBaez,1500000.00
2018,LAD,ChaseUtley,1000000.00
2018,LAD,DavidFreese,685470.00
2018,LAD,CodyBellinger,585000.00
2018,LAD,ChrisTaylor,575000.00
2018,LAD,RossStripling,555000.00
2018,LAD,AustinBarnes,555000.00
2018,LAD,ScottAlexander,520432.00
2018,LAD,WalkerBuehler,512750.00
2018,LAD,JulioUrias,502690.00
2018,LAD,JohnAxford,500030.00
2018,LAD,MaxMuncy,489310.00
2018,LAD,J.T.Chargois,437636.00
2018,LAD,YimiGarcia,389505.00
2018,LAD,CalebFerguson,328160.00
2018,LAD,ZacRosscup,259120.00
2018,LAD,DylanFloro,251980.00
2018,LAD,KyleFarmer,237330.00
2018,LAD,PatVenditte,193380.00
2018,LAD,AlexVerdugo,137710.00
2018,LAD,AndrewToles,122344.00
2018,LAD,TimLocastro,120130.00
2018,LAD,RockyGale,84970.00
2018,LAD,TomKoehler,2000000.00
2018,LAD,CoreySeager,605000.00
2018,LAD,DanielHudson,468800.00
2018,LAD,ErikGoeddel,398480.00
2018,LAD,DennisSantana,363320.00
2018,LAD,BrockStewart,73250.00
2018,SD,EricHosmer,25000000.00
2018,SD,FreddyGalvis,6825000.00
2018,SD,CraigStammen,3250000.00
2018,SD,WilMyers,2000000.00
2018,SD,KazuhisaMakita,1900000.00
2018,SD,CorySpangenberg,1700000.00
2018,SD,A.J.Ellis,1250000.00
2018,SD,KirbyYates,1062500.00
2018,SD,RobbieErlin,650000.00
2018,SD,ManuelMargot,556900.00
2018,SD,JosePirela,556200.00
2018,SD,HunterRenfroe,553800.00
2018,SD,AustinHedges,553100.00
2018,SD,BryanMitchell,552800.00
2018,SD,MattStrahm,552700.00
2018,SD,JoeyLucchesi,512750.00
2018,SD,PhilMaton,486750.00
2018,SD,EricLauer,468800.00
2018,SD,TravisJankowski,462520.00
2018,SD,MiguelDíaz,430710.00
2018,SD,JoseCastillo,354530.00
2018,SD,FranmilReyes,339880.00
2018,SD,LuisPerdomo,338217.00
2018,SD,RobertStock,249050.00
2018,SD,ColtenBrewer,184590.00
2018,SD,TreyWingenter,167010.00
2018,SD,BrettKennedy,161150.00
2018,SD,JacobNix,152360.00
2018,SD,LuisUrias,99620.00
2018,SD,RowanWick,90830.00
2018,SD,FranciscoMejia,79110.00
2018,SD,BradWieck,58600.00
2018,SD,ClaytonRichard,3500000.00
2018,SD,DinelsonLamet,555700.00
2018,SD,AlexDickerson,551600.00
2018,SD,ChristianVillanueva,548500.00
2018,SD,FranchyCordero,546500.00
2018,ARI,ZackGreinke,24000000.00
2018,ARI,PaulGoldschmidt,11100000.00
2018,ARI,A.J.Pollock,7750000.00
2018,ARI,PatrickCorbin,7500000.00
2018,ARI,ShelbyMiller,4900000.00
2018,ARI,AlexAvila,4000000.00
2018,ARI,RobbieRay,3950000.00
2018,ARI,StevenSouza,3550000.00
2018,ARI,ChrisOwings,3400000.00
2018,ARI,JonJay,3387093.00
