Ranking,Player,2023/24,2023/24(*)
223.,Jonathan Kuminga,6012840,6191505
224.,Devin Vassell,5887899,6062851
225.,Tyrese Haliburton,5808435,5981026
226.,Dyson Daniels,5784120,5955989
227.,Kira Lewis,5722116,5892142
228.,Dean Wade,5709877,5879540
229.,Aaron Nesmith,5634257,5801673
230.,Aleksej Pokusevski,5574809,5740458
231.,Taylor Hendricks,5569872,5735375
232.,Shake Milton,5552938,5717936
233.,JaVale McGee,5544772,5709529
234.,Cole Anthony,5539771,5704379
235.,Franz Wagner,5508720,5672405
236.,Furkan Korkmaz,5370370,5529945
237.,Josh Primo,5341600,5500319
238.,Jeremy Sochan,5316960,5474947
239.,Cason Wallace,5291352,5448579
240.,Isaiah Stewart,5266713,5423207
241.,Chuma Okeke,5266712,5423206
242.,Davion Mitchell,5063640,5214100
243.,Johnny Davis,5050800,5200879
244.,Jalen Smith,5043773,5193643
245.,Jett Howard,5026824,5176190
246.,Mason Plumlee,5000000,5148569
246.,Reggie Jackson,5000000,5148569
248.,Ziaire Williams,4810200,4953130
249.,Ousmane Dieng,4798440,4941020
250.,Taj Gibson,4776302,4918224
251.,Dereck Lively,4775628,4917530
252.,Josh Green,4765339,4906936
253.,Nickeil Alexander-Walker,4687500,4826784
254.,Jarred Vanderbilt,4640000,4777872
255.,James Bouknight,4570080,4705875
256.,Jalen Williams,4558680,4694136
257.,Saddiq Bey,4556983,4692389
258.,Gradey Dick,4536708,4671511
259.,Jalen McDaniels,4516000,4650188
259.,Taurean Prince,4516000,4650188
261.,Precious Achiuwa,4379526,4509659
262.,Tyrese Maxey,4343920,4472995
263.,Jalen Duren,4330680,4459361
264.,Danuel House,4310250,4438324
265.,Jordan Hawkins,4310196,4438269
266.,Mike Muscala,4308297,4436312
267.,Zeke Nnaji,4306281,4434237
268.,Immanuel Quickley,4171548,4295501
269.,Chris Duarte,4124400,4246952
270.,Ochai Agbaji,4114200,4236449
271.,Kobe Bufkin,4094244,4215900
272.,Payton Pritchard,4037277,4157240
273.,Troy Brown,4000000,4118855
273.,Dwight Powell,4000000,4118855
273.,Seth Curry,4000000,4118855
276.,Moses Moody,3918480,4034913
277.,Mark Williams,3908160,4024286
278.,Jaden McDaniels,3901399,4017325
279.,Keyonte George,3889776,4005356
280.,Malachi Flynn,3873024,3988106
281.,Desmond Bane,3845083,3959335
282.,James Johnson,3839412,3953496
283.,Kevin Love,3835738,3949713
283.,Russell Westbrook,3835738,3949713
285.,Ricky Rubio,3722327,3832932
286.,Corey Kispert,3722040,3832636
287.,AJ Griffin,3712920,3823245
288.,Jalen Hood-Schifino,3695076,3804871
289.,Amir Coffey,3666667,3775618
290.,Alperen Sengun,3536280,3641356
291.,Tari Eason,3527160,3631965
292.,Jaime Jaquez,3510540,3614852
293.,Andre Drummond,3360000,3459838
294.,Trey Murphy,3359280,3459097
295.,Brandin Podziemski,3352404,3452017
296.,Dalen Terry,3350760,3450324
297.,Keon Johnson,3342765,3442091
298.,Cameron Whitmore,3218160,3313784
299.,Jake LaRavia,3199920,3295002
300.,Kai Jones,3198778,3293825
301.,Garrett Temple,3196448,3291427
301.,Robin Lopez,3196448,3291427
301.,Alex Len,3196448,3291427
301.,Eric Gordon,3196448,3291427
301.,Cody Zeller,3196448,3291427
301.,Patrick Beverley,3196448,3291427
301.,Jae Crowder,3196448,3291427
301.,Derrick Rose,3196448,3291427
301.,Cory Joseph,3196448,3291427
301.,DeAndre Jordan,3196448,3291427
301.,Justin Holiday,3196448,3291427
301.,Markieff Morris,3196448,3291427
301.,Tristan Thompson,3196448,3291427
301.,Ishmael Smith,3196448,3291427
301.,Wesley Matthews,3196448,3291427
316.,Tre Mann,3191400,3286229
317.,Usman Garuba,3159790,3253679
318.,Noah Clowney,3089460,3181260
319.,Malaki Branham,3071880,3163157
320.,Simone Fontecchio,3044872,3135347
321.,Jordan Nwora,3000000,3089141
321.,Julian Champagnie,3000000,3089141
321.,Dante Exum,3000000,3089141
324.,Dariq Whitehead,2966040,3054172
325.,Christian Braun,2949120,3036750
326.,Jalen Johnson,2925360,3012284
327.,Kelly Oubre,2891467,2977383
327.,Josh Richardson,2891467,2977383
327.,Boban Marjanovic,2891467,2977383
330.,Kris Murray,2847504,2932114
331.,Andrew Nicholson,2844429,2928948
332.,Walker Kessler,2831160,2915285
333.,TyTy Washington,2830222,2914318
334.,Josh Okogie,2815937,2899609
335.,Omer Yurtseven,2800000,2883199
336.,Dewayne Dedmon,2748674,2830348
337.,Olivier-Maxence Prosper,2733720,2814949
338.,Josh Christopher,2732920,2814125
339.,David Roddy,2718240,2799009
340.,Malik Beasley,2709849,2790369
340.,Christian Wood,2709849,2790369
340.,Dario Saric,2709849,2790369
340.,Derrick Jones,2709849,2790369
344.,Chimezie Metu,2697258,2777404
345.,Isaiah Jackson,2696280,2776397
346.,Marcus Sasser,2624028,2701998
347.,MarJon Beauchamp,2609400,2686935
348.,Charles Bassey,2600000,2677256
349.,Damian Jones,2586665,2663525
350.,Kenneth Lofton,2586618,2663474
351.,Kris Dunn,2586484,2663338
352.,Bruno Fernando,2581522,2658229
353.,Jeremiah Robinson-Earl,2548843,2624578
354.,Ben Sheppard,2537172,2612561
355.,Damion Lee,2528233,2603356
355.,Thomas Bryant,2528233,2603356
355.,Ryan Arcidiacono,2528233,2603356
355.,Torrey Craig,2528233,2603356
355.,Frank Ntilikina,2528233,2603356
355.,Dennis Smith,2528233,2603356
361.,Blake Wesley,2504640,2579062
362.,Lamar Stevens,2492354,2566411
363.,Nick Smith,2463912,2537124
364.,Brice Sensabaugh,2448600,2521357
365.,Ty Jerome,2439025,2511498
366.,Julian Strawther,2431044,2503279
367.,Tristan Vukcevic,2424892,2496945
368.,Wendell Moore,2421720,2493678
369.,Jordan McLaughlin,2420000,2491907
370.,Kobe Brown,2413356,2485066
371.,Luke Kornet,2413304,2485012
372.,John Konchar,2400000,2471313
373.,Quentin Grimes,2385720,2456609
374.,Nikola Jovic,2352000,2421887
375.,Drew Eubanks,2346614,2416341
375.,Mo Bamba,2346614,2416341
375.,Thanasis Antetokounmpo,2346614,2416341
375.,Yuta Watanabe,2346614,2416341
375.,Aaron Holiday,2346614,2416341
375.,Keita Bates-Diop,2346614,2416341
375.,Lonnie Walker,2346614,2416341
375.,Sviatoslav Mykhailiuk,2346614,2416341
383.,Patrick Baldwin,2337720,2407182
384.,Harry Giles,2306554,2375090
385.,Bones Hyland,2306400,2374932
386.,Peyton Watson,2303520,2371966
387.,Cam Thomas,2240160,2306724
388.,Vlatko Cancar,2234359,2300750
389.,Vince Williams Jr,2232308,2298638
390.,Jaden Springer,2226240,2292390
391.,Day'Ron Sharpe,2210040,2275709
392.,Jordan Goodwin,2208045,2273654
393.,Santiago Aldama,2194200,2259398
394.,Moses Brown,2165000,2229330
394.,Bol Bol,2165000,2229330
394.,Jaxson Hayes,2165000,2229330
394.,Cam Reddish,2165000,2229330
394.,Oshae Brissett,2165000,2229330
399.,Kevin Knox,2144320,2208036
400.,Andrew Nembhard,2131905,2195252
401.,Luka Samanic,2066585,2127991
401.,Goga Bitadze,2066585,2127991
403.,Matt Ryan,2059782,2120986
404.,Sandro Mamukelashvili,2019706,2079719
404.,Colby Jones,2019706,2079719
404.,Dalano Banton,2019706,2079719
404.,Montrezl Harrell,2019706,2079719
404.,Terry Taylor,2019706,2079719
404.,Trendon Watford,2019706,2079719
410.,Caleb Houstan,2000000,2059427
410.,Jaylin Williams,2000000,2059427
410.,Garrison Mathews,2000000,2059427
413.,Anthony Gill,1997238,2056583
413.,Isaiah Joe,1997238,2056583
413.,Sam Merrill,1997238,2056583
416.,GG Jackson,1991428,2050601
417.,Duop Reath,1951220,2009198
418.,KJ Martin,1930681,1988049
418.,Naji Marshall,1930681,1988049
418.,Xavier Tillman,1930681,1988049
421.,Kessler Edwards,1927896,1985181
421.,Jericho Sims,1927896,1985181
421.,Sam Hauser,1927896,1985181
424.,Haywood Highsmith,1902137,1958657
425.,AJ Green,1901769,1958278
426.,Ryan Rollins,1893589,1949854
427.,Isaiah Livers,1836096,1890653
427.,Aaron Wiggins,1836096,1890653
427.,Miles McBride,1836096,1890653
427.,Jose Alvarado,1836096,1890653
427.,Isaiah Todd,1836096,1890653
427.,BJ Boston,1836096,1890653
427.,JT Thor,1836096,1890653
434.,Jared Butler,1809782,1863557
435.,EJ Liddell,1801769,1855306
435.,Dru Smith,1801769,1855306
435.,Orlando Robinson,1801769,1855306
438.,Leonard Miller,1800000,1853485
439.,Xavier Cooks,1719864,1770967
439.,Christian Koloko,1719864,1770967
439.,Jabari Walker,1719864,1770967
439.,Josh Minott,1719864,1770967
439.,Kennedy Chandler,1719864,1770967
439.,Max Christie,1719864,1770967
439.,Jaden Hardy,1719864,1770967
439.,Bryce McGowens,1719864,1770967
447.,Jalen Pickett,1708143,1758898
448.,Julian Phillips,1600000,1647542
449.,Craig Porter,1500000,1544570
450.,Eugene Omoruyi,1459782,1503157
451.,Ricky Council,1414135,1456154
452.,DaQuan Jeffries,1341538,1381400
453.,Eric Bledsoe,1300000,1338628
454.,Skylar Mays,1165280,1199904
455.,Sidy Cissoko,1119563,1152829
455.,Toumani Camara,1119563,1152829
455.,Rayan Rupert,1119563,1152829
455.,Chris Livingston,1119563,1152829
455.,Andre Jackson Jr,1119563,1152829
455.,Maxwell Lewis,1119563,1152829
455.,Trayce Jackson-Davis,1119563,1152829
455.,Hunter Tyson,1119563,1152829
455.,Jordan Walsh,1119563,1152829
455.,Mouhamed Gueye,1119563,1152829
465.,Dylan Windler,1116288,1149455
466.,Trent Forrest,1112933,1146002
467.,Lester Quinones,1108597,1141537
468.,Kendall Brown,1100000,1132685
469.,Stanley Umude,1098242,1130875
470.,Gui Santos,1029483,1060073
471.,Dominick Barlow,1015402,1045573
472.,AJ Lawson,1000000,1029713
473.,Ishmail Wainright,988269,1017633
474.,Neemias Queta,891035,917510
475.,Jalen Wilson,850000,875256
476.,Javon Freeman-Liberty,849324,874560
477.,Lindy Waters III,766095,788858
478.,Jacob Toppin,759245,781805
479.,Mamadi Diakite,710574,731687
480.,Jack White,703550,724454
481.,Nik Stauskas,702311,723179
482.,Jacob Gilyard,701336,722175
483.,Luka Garza,687465,707892
484.,Keon Ellis,683430,703737
485.,RJ Hampton,680032,700238
486.,TJ Warren,649659,668962
487.,Darius Bazley,624425,642978
488.,Juwan Morgan,576230,593352
489.,Micah Potter,559782,576415
489.,Johnny Juzang,559782,576415
489.,Markquis Nowell,559782,576415
489.,Filip Petrusev,559782,576415
489.,Jordan Ford,559782,576415
489.,Jalen Slawson,559782,576415
489.,Justin Minaya,559782,576415
489.,Theo Maledon,559782,576415
489.,Udoka Azubuike,559782,576415
489.,Saben Lee,559782,576415
489.,Terquavion Smith,559782,576415
489.,Admiral Schofield,559782,576415
489.,Trevelin Queen,559782,576415
489.,Kevon Harris,559782,576415
489.,Olivier Sarr,559782,576415
489.,Keyontae Johnson,559782,576415
489.,Charlie Brown,559782,576415
489.,Dereon Seabron,559782,576415
489.,Daishen Nix,559782,576415
489.,Jaylen Clark,559782,576415
489.,Jamal Cain,559782,576415
489.,Cole Swider,559782,576415
489.,Colin Castleton,559782,576415
489.,Jordan Miller,559782,576415
489.,Moussa Diabate,559782,576415
489.,Oscar Tshiebwe,559782,576415
489.,Isaiah Wong,559782,576415
489.,Nate Williams,559782,576415
489.,Nate Hinton,559782,576415
489.,Jermaine Samuels,559782,576415
489.,Jerome Robinson,559782,576415
489.,Malcolm Cazalon,559782,576415
489.,Jared Rhoden,559782,576415
489.,Jay Huff,559782,576415
489.,Braxton Key,559782,576415
489.,Collin Gillespie,559782,576415
489.,Greg Brown,559782,576415
489.,Emoni Bates,559782,576415
489.,Isaiah Mobley,559782,576415
489.,Adama Sanogo,559782,576415
489.,Leaky Black,559782,576415
489.,Amari Bailey,559782,576415
489.,JD Davison,559782,576415
489.,Seth Lundy,559782,576415
533.,Malik Fitts,555217,571714
534.,Marques Bolden,502131,517051
535.,Onuralp Bitim,500000,514856
536.,Xavier Moon,489005,503535
537.,Isaiah Thomas,477630,491822
538.,Ibou Badji,466485,480346
539.,Juan Toscano-Anderson,447931,461240
540.,Duane Washington Jr,443965,457156
541.,Jules Bernard,415011,427342
542.,Jontay Porter,411794,424030
543.,Jaylen Nowell,398160,409990
544.,David Duke,395708,407466
544.,Nathan Mensah,395708,407466
544.,Drew Peterson,395708,407466
547.,Henri Drell,389274,400840
548.,Alex Fudge,376405,387588
549.,Vit Krejci,369971,380964
550.,Brandon Williams,350668,361087
551.,Trey Jemison,341017,351149
552.,Jason Preston,315280,324648
553.,Nerlens Noel,300000,308914
554.,Tosan Evbuomwan,295977,304770
555.,Scottie Pippen Jr,289542,298145
556.,Malcolm Hill,286583,295098
557.,Ashton Hagans,270841,278888
558.,Jeff Dowtin,269237,277237
559.,Didi Louzada,268032,275996
560.,Javonte Green,261293,269057
561.,Justin Champagnie,254412,261971
562.,Jaylen Martin,249766,257187
563.,Pete Nance,244503,251768
564.,Lindell Wigginton,244502,251767
565.,D'Moi Hodge,241285,248454
565.,Armoni Brooks,241285,248454
567.,Jahmi'us Ramsey,232150,239048
568.,Charles Bediako,215548,221952
569.,Mason Jones,212331,218640
569.,Alondes Williams,212331,218640
569.,Dexter Dennis,212331,218640
572.,Zavier Simpson,207100,213253
572.,DeJon Jarreau,207100,213253
574.,DJ Carton,205897,212015
574.,Adam Flagler,205897,212015
576.,Danny Green,202074,208078
577.,Mouhamadou Gueye,199463,205389
578.,Ja'Vonte Smart,196245,202076
579.,Miles Norris,193028,198763
580.,Justin Lewis,173725,178887
581.,Jamaree Bouyea,170801,175876
582.,Pat Spencer,170508,175574
583.,Sir'Jabari Rice,167291,172261
583.,Buddy Boeheim,167291,172261
585.,Justise Winslow,166176,171113
586.,Andrew Funk,160857,165636
586.,Nathan Knight,160857,165636
588.,John Butler,147988,152385
588.,Ron Harper Jr,147988,152385
590.,Justin Jackson,145301,149618
590.,Shaquille Harrison,145301,149618
592.,RaiQuan Gray,141554,145760
592.,Jaylin Galloway,141554,145760
594.,Quenton Jackson,135120,139134
595.,Hamidou Diallo,134863,138870
595.,DJ Wilson,134863,138870
597.,Matthew Hurt,128686,132509
598.,Maozinha Pereira,128685,132508
599.,Wenyen Gabriel,124425,128122
600.,Kobi Simmons,120250,123823
601.,Zhaire Smith,116075,119524
602.,Sharife Cooper,103550,106626
603.,Demetrius Jackson,92857,95616
604.,Malik Williams,77212,79506
605.,Omari Moore,75000,77228
606.,Taze Moore,70687,72787
607.,Taevion Kinsey,64343,66254
607.,Izaiah Brockington,64343,66254
607.,Jalen Crutcher,64343,66254
607.,Timmy Allen,64343,66254
611.,Edmond Sumner,40459,41661
612.,Kaiser Gates,35389,36440
